URI,UniqueNumber,UniqueName,Synonym1,Synonym2,TextDefinition,Source,Notes,SuperClass1,SuperClass2,SuperClass3,SuperClass4,SuperClass5,ISO15926-2Entity,Classification1,Classification2,Classification3,Classification4,,"key-1
naming","key-2
references","key-3
source","key-4
classification","key-1
entity",,"Blue
(new)","Yellow
(changed)","Green
(moved)","Red
(deprecated)",,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80A_LONG_RADIUS,22203,SWIVEL JOINT STYLE 80A LONG RADIUS,,,A <SWIVEL JOINT STYLE 80A LONG RADIUS> is a <SWIVEL JOINT STYLE 80> with long radius bends,,"The swivel is made up from pcs. nos. 1, 2, 3 &amp; 5. Source: FMC Chiksan Swivels",SWIVEL JOINT STYLE 80,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80A_SHORT_RADIUS,22204,SWIVEL JOINT STYLE 80A SHORT RADIUS,,,A <SWIVEL JOINT STYLE 80A SHORT RADIUS> is a <SWIVEL JOINT STYLE 8>0 with short radius bends.,,"The swivel is made up from pcs. nos. 1, 2, 3 &amp; 5. Source: FMC Chiksan Swivels",SWIVEL JOINT STYLE 80,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AL_BEVELLED_END,22205,SWIVEL JOINT STYLE 80AL BEVELLED END,,,A <SWIVEL JOINT STYLE 80AL BEVELLED END> is a <SWIVEL JOINT STYLE 80A LONG RADIUS> with beveled ends.,,,SWIVEL JOINT STYLE 80A LONG RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AL_BEVELLED_END_C1000,22206,SWIVEL JOINT STYLE 80AL BEVELLED END C1000,,,A <SWIVEL JOINT STYLE 80AL BEVELLED END C1000> is a <SWIVEL JOINT STYLE 80AL BEVELLED END> rated at up to 1 000 psi cold working pressure (Chiksan),,,SWIVEL JOINT STYLE 80AL BEVELLED END,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AL_FLANGED_END,22207,SWIVEL JOINT STYLE 80AL FLANGED END,,,A <SWIVEL JOINT STYLE 80AL FLANGED END> is a <SWIVEL JOINT STYLE 80A LONG RADIUS> with flanged ends.,,,SWIVEL JOINT STYLE 80A LONG RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AL_THREADED_END,22208,SWIVEL JOINT STYLE 80AL THREADED END,,,A <SWIVEL JOINT STYLE 80AL THREADED END> is a <SWIVEL JOINT STYLE 80A LONG RADIUS> with threaded ends.,,,SWIVEL JOINT STYLE 80A LONG RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AL_UNION_END,22209,SWIVEL JOINT STYLE 80AL UNION END,,,A <SWIVEL JOINT STYLE 80AL UNION END> is a <SWIVEL JOINT STYLE 80A LONG RADIUS> with union ends.,,,SWIVEL JOINT STYLE 80A LONG RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_BEVELLED_END,22210,SWIVEL JOINT STYLE 80AS BEVELLED END,,,A <SWIVEL JOINT STYLE 80AS BEVELLED END> is a <SWIVEL JOINT STYLE 80A SHORT RADIUS> with beveled ends.,,,SWIVEL JOINT STYLE 80A SHORT RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_BEVELLED_END_C1000,22211,SWIVEL JOINT STYLE 80AS BEVELLED END C1000,,,A <SWIVEL JOINT STYLE 80AS BEVELLED END C1000> is a <SWIVEL JOINT STYLE 80AS BEVELLED END> rated at 1 000 psi cold working pressure (Chiksan),,,SWIVEL JOINT STYLE 80AS BEVELLED END,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_FLANGED_END,22212,SWIVEL JOINT STYLE 80AS FLANGED END,,,A <SWIVEL JOINT STYLE 80AS FLANGED END> is a <SWIVEL JOINT STYLE 80A SHORT RADIUS> with flanged ends.,,,SWIVEL JOINT STYLE 80A SHORT RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_FLANGED_END_C1000,22213,SWIVEL JOINT STYLE 80AS FLANGED END C1000,,,A <SWIVEL JOINT STYLE 80AS FLANGED END C1000> is a <SWIVEL JOINT STYLE 80AS FLANGED END> rated at 1 000 psi cold working pressure (Chiksan),,,SWIVEL JOINT STYLE 80AS FLANGED END,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_THREADED_END,22214,SWIVEL JOINT STYLE 80AS THREADED END,,,A <SWIVEL JOINT STYLE 80AS THREADED END> is a <SWIVEL JOINT STYLE 80A SHORT RADIUS> with threaded ends.,,,SWIVEL JOINT STYLE 80A SHORT RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_THREADED_END_C10000,22215,SWIVEL JOINT STYLE 80AS THREADED END C10000,,,A <SWIVEL JOINT STYLE 80AS THREADED END C10000> is a <SWIVEL JOINT STYLE 80AS THREADED END> rated at 1 000 psi cold working pressure (Chiksan),,,SWIVEL JOINT STYLE 80AS THREADED END,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_THREADED_END_C60000,22216,SWIVEL JOINT STYLE 80AS THREADED END C60000,,,A <SWIVEL JOINT STYLE 80AS THREADED END C60000> is a <SWIVEL JOINT STYLE 80AS THREADED END> rated at 6 000 psi cold working pressure (Chiksan).,,,SWIVEL JOINT STYLE 80AS THREADED END,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_UNION_END,22217,SWIVEL JOINT STYLE 80AS UNION END,,,A <SWIVEL JOINT STYLE 80AS UNION END> is a <SWIVEL JOINT STYLE 80A SHORT RADIUS> with union ends.,,,SWIVEL JOINT STYLE 80A SHORT RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80AS_UNION_MF,22218,SWIVEL JOINT STYLE 80AS UNION MF,,,A <SWIVEL JOINT STYLE 80AS UNION MF> is a <SWIVEL JOINT STYLE 80AS UNION END> with one union male end and one union female end.,,The union male end is pc. no. 3,SWIVEL JOINT STYLE 80AS UNION END,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80B_LONG_RADIUS,22219,SWIVEL JOINT STYLE 80B LONG RADIUS,,,A <SWIVEL JOINT STYLE 80B LONG RADIUS> is an <ASWIVEL JOINT STYLE 80B> with long radius bends.,,"The swivel is made up from pcs. nos. 2, 2, 5 &amp; 6. Source: Anson Swivels",SWIVEL JOINT STYLE 80,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80BL_THREADED_END,22220,SWIVEL JOINT STYLE 80BL THREADED END,,,A <SWIVEL JOINT STYLE 80BL THREADED END> is a <SWIVEL JOINT STYLE 80B LONG RADIUS> with threaded ends.,,"The swivel is made up from pcs. nos. 2, 2, 5 &amp; 6. Source: Anson Swivels",SWIVEL JOINT STYLE 80B LONG RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80BL_UNION_END,22221,SWIVEL JOINT STYLE 80BL UNION END,,,A <SWIVEL JOINT STYLE 80BL UNION END> is a <SWIVEL JOINT STYLE 80B LONG RADIUS> with union ends.,,"The swivel is made up from pcs. nos. 2, 2, 5 &amp; 6. Source: Anson Swivels",SWIVEL JOINT STYLE 80B LONG RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80BL_UNION_MF,22222,SWIVEL JOINT STYLE 80BL UNION MF,,,A <SWIVEL JOINT STYLE 80BL UNION MF> is a <SWIVEL JOINT STYLE 80BL UNION END> with one union male end and one union female end. The union male end is the no. 6 pc.,,"The swivel is made up from pcs. nos. 2, 2, 5 &amp; 6.     Source: Anson Swivels",SWIVEL JOINT STYLE 80BL UNION END,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80BL_UNION_MF_C_7500_SOUR_SERVICE,22223,SWIVEL JOINT STYLE 80BL UNION MF C 7500 SOUR SERVICE,,,A <SWIVEL JOINT STYLE 80BL UNION MF C 7500 SOUR SERVICE> is a <SWIVEL JOINT STYLE 80BL UNION MF> rated at 7 500 psi cold working pressure and rated for sour gas service,,"The swivel is made up from pcs. nos. 2, 2, 5 &amp; 6. The union male end is the no. 6 pc.     Source: FMC Chiksan Swivels",SWIVEL JOINT STYLE 80BL UNION MF,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80C_SHORT_RADIUS,22224,SWIVEL JOINT STYLE 80C SHORT RADIUS,,,A <SWIVEL JOINT STYLE 80C SHORT RADIUS> is a <SWIVEL JOINT STYLE 80C> with short radius bends.,,"The swivel is made up from pcs. nos. 2, 2, 3 &amp; 4. Source: FMC Swivels",SWIVEL JOINT STYLE 80,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_JOINT_STYLE_80CS_THREADED_END,22225,SWIVEL JOINT STYLE 80CS THREADED END,,,A <SWIVEL JOINT STYLE 80CS THREADED END> is an <ASWIVEL JOINT STYLE 80C SHORT RADIUS> with threaded ends.,,"The swivel is made up from pcs. nos. 2, 2, 3 &amp; 4. Source: FMC Swivels",SWIVEL JOINT STYLE 80C SHORT RADIUS,,,,,ClassOfInanimatePhysicalObject,CONNECTION MATERIAL,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_1_SHORT_ELBOW,5383,SWIVEL PIECE NO 1 SHORT ELBOW,,,A <SWIVEL PIECE NO 1 SHORT ELBOW> is a <PIPE ELBOW 90 DEGREE> that has short radius and is part of a swivel. It consists of two female swivel ends,,,PIPE ELBOW 90 DEGREE,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_2_LONG_ELBOW,5384,SWIVEL PIECE NO 2 LONG ELBOW,,,A <SWIVEL PIECE NO 2 LONG ELBOW> is a <PIPE ELBOW 90 DEGREE> that has long radius and is part of a swivel. It consists of one female swivel end and one male swivel end,,,PIPE ELBOW 90 DEGREE,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_2_SHORT_ELBOW,5385,SWIVEL PIECE NO 2 SHORT ELBOW,,,A <SWIVEL PIECE NO 2 SHORT ELBOW> is a <PIPE ELBOW 90 DEGREE> that has short radius and is part of a swivel. It consists of one female swivel end and one male swivel end,,,PIPE ELBOW 90 DEGREE,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT,5386,SWIVEL PIECE NO 3 STRAIGHT,,,A <SWIVEL PIECE NO 3 STRAIGHT> is a <PIPE NIPPLE> that is intended to be a part of a swivel joint. It has one end that is the male part of the swivel joint and a second end with a piping end.,,"The second end may be any combination of welding, flanged and/or threaded ends.",PIPE NIPPLE,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_BEVELLED_END,5387,SWIVEL PIECE NO 3 STRAIGHT BEVELLED END,,,A <SWIVEL PIECE NO 3 STRAIGHT BEVELLED END> is a <SWIVEL PIECE NO 3 STRAIGHT> that has the second end as a bevelled end.,,,SWIVEL PIECE NO 3 STRAIGHT,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_FLANGED_END,5388,SWIVEL PIECE NO 3 STRAIGHT FLANGED END,,,A <SWIVEL PIECE NO 3 STRAIGHT FLANGED END> is a <SWIVEL PIECE NO 3 STRAIGHT> that has the second end as a flanged end.,,Will normally be an internally threaded end.,SWIVEL PIECE NO 3 STRAIGHT,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_FLANGED_END_C_175,22226,SWIVEL PIECE NO 3 STRAIGHT FLANGED END C 175,,,A <SWIVEL PIECE NO 3 STRAIGHT FLANGED END C 175> is a <SWIVEL PIECE NO 3 STRAIGHT FLANGED END> and a <PRESSURE CLASS C 175> that is rated at 175 psi cold working pressure and with a flanged end.,,,PRESSURE CLASS C 175,SWIVEL PIECE NO 3 STRAIGHT FLANGED END,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_FLANGED_END_C_275,22227,SWIVEL PIECE NO 3 STRAIGHT FLANGED END C 275,,,A <SWIVEL PIECE NO 3 STRAIGHT FLANGED END C 275> is a <SWIVEL PIECE NO 3 STRAIGHT FLANGED END> and a <PRESSURE CLASS C 275> that is rated at 275 psi cold working pressure and with a flanged end.,,,PRESSURE CLASS C 275,SWIVEL PIECE NO 3 STRAIGHT FLANGED END,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_THREADED_END,5389,SWIVEL PIECE NO 3 STRAIGHT THREADED END,,,A <SWIVEL PIECE NO 3 STRAIGHT THREADED END> is a <SWIVEL PIECE NO 3 STRAIGHT> that has the second end as a thread pipe end.,,,SWIVEL PIECE NO 3 STRAIGHT,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_THREADED_END_C_600,22228,SWIVEL PIECE NO 3 STRAIGHT THREADED END C 600,,,A <SWIVEL PIECE NO 3 STRAIGHT THREADED END C 600> is a <SWIVEL PIECE NO 3 STRAIGHT THREADED END> and a <PRESSURE CLASS C 600> that is rated at 600 psi cold working pressure and with a threaded end.,,Note: The threaded ends are NPT threads,PRESSURE CLASS C 600,SWIVEL PIECE NO 3 STRAIGHT THREADED END,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_THREADED_END_C_6000,22229,SWIVEL PIECE NO 3 STRAIGHT THREADED END C 6000,,,"A <SWIVEL PIECE NO 3 STRAIGHT THREADED END C 6000> is a <SWIVEL PIECE NO 3 STRAIGHT THREADED END> and a <PRESSURE CLASS C 6000> with a threaded end that israted at 6,000 psi (414 bar) cold working pressure (Chiksan).",,The threads are normally API line pipe threads,PRESSURE CLASS C 6000,SWIVEL PIECE NO 3 STRAIGHT THREADED END,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_UNION_END,5390,SWIVEL PIECE NO 3 STRAIGHT UNION END,,,A <SWIVEL PIECE NO 3 STRAIGHT UNION END> is a <SWIVEL PIECE NO 3 STRAIGHT> that has the second end as a union end.,,,SWIVEL PIECE NO 3 STRAIGHT,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_UNION_FEMALE_END,5391,SWIVEL PIECE NO 3 STRAIGHT UNION FEMALE END,,,A <SWIVEL PIECE NO 3 STRAIGHT UNION FEMALE END> is a <SWIVEL PIECE NO 3 STRAIGHT UNION END> that has the second end as a female union end.,,,SWIVEL PIECE NO 3 STRAIGHT UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_3_STRAIGHT_UNION_MALE_END,5392,SWIVEL PIECE NO 3 STRAIGHT UNION MALE END,,,A <SWIVEL PIECE NO 3 STRAIGHT UNION MALE END> is a <SWIVEL PIECE NO 3 STRAIGHT UNION END> that has the second end as a male union end.,,,SWIVEL PIECE NO 3 STRAIGHT UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_LONG_ELBOW,5393,SWIVEL PIECE NO 4 LONG ELBOW,,,A <SWIVEL PIECE NO 4 LONG ELBOW> is a <PIPE ELBOW 90 DEGREE> that has long radius and is part of a swivel. It consists of one female swivel end and one pipe end,,,PIPE ELBOW 90 DEGREE,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_LONG_ELBOW_BEVELLED_END,5394,SWIVEL PIECE NO 4 LONG ELBOW BEVELLED END,,,A <SWIVEL PIECE NO 4 LONG ELBOW BEVELLED END> is a <SWIVEL PIECE NO 5 LONG ELBOW UNION END> that has one female swivel end and one bevelled end,,,SWIVEL PIECE NO 5 LONG ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_LONG_ELBOW_FLANGED_END,5395,SWIVEL PIECE NO 4 LONG ELBOW FLANGED END,,,A <SWIVEL PIECE NO 4 LONG ELBOW FLANGED END> is a <SWIVEL PIECE NO 4 LONG ELBOW UNION END> that has one female swivel end and one flanged end,,,SWIVEL PIECE NO 4 LONG ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_LONG_ELBOW_THREADED_END,5396,SWIVEL PIECE NO 4 LONG ELBOW THREADED END,,,A <SWIVEL PIECE NO 4 LONG ELBOW THREADED END> is a <SWIVEL PIECE NO 4 LONG ELBOW UNION END> that has one female swivel end and one pipe end internal threads,,,SWIVEL PIECE NO 4 LONG ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_LONG_ELBOW_UNION_END,5397,SWIVEL PIECE NO 4 LONG ELBOW UNION END,,,A <SWIVEL PIECE NO 4 LONG ELBOW UNION END> is a <SWIVEL PIECE NO 4 LONG ELBOW> that has one female swivel end and one union end,,,SWIVEL PIECE NO 4 LONG ELBOW,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_LONG_ELBOW_UNION_FEMALE_END,5398,SWIVEL PIECE NO 4 LONG ELBOW UNION FEMALE END,,,A <SWIVEL PIECE NO 4 LONG ELBOW UNION FEMALE END> is a <SWIVEL PIECE NO 4 LONG ELBOW UNION END> that has one female swivel end and one union female end,,,SWIVEL PIECE NO 4 LONG ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_LONG_ELBOW_UNION_MALE_END,5399,SWIVEL PIECE NO 4 LONG ELBOW UNION MALE END,,,A <SWIVEL PIECE NO 4 LONG ELBOW UNION MALE END> is a <SWIVEL PIECE NO 4 LONG ELBOW UNION END> that has one female swivel end and one union male end,,,SWIVEL PIECE NO 4 LONG ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_SHORT_ELBOW,5400,SWIVEL PIECE NO 4 SHORT ELBOW,,,A <SWIVEL PIECE NO 4 SHORT ELBOW> is a <PIPE ELBOW 90 DEGREE> that has short radius and is part of a swivel. It consists of one female swivel end and one pipe end,,,PIPE ELBOW 90 DEGREE,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_SHORT_ELBOW_BEVELLED_END,5401,SWIVEL PIECE NO 4 SHORT ELBOW BEVELLED END,,,A <SWIVEL PIECE NO 4 SHORT ELBOW BEVELLED END> is a <SWIVEL PIECE NO 4 SHORT ELBOW UNION END> that has one female swivel end and one bevelled end,,,SWIVEL PIECE NO 4 SHORT ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_SHORT_ELBOW_FLANGED_END,5402,SWIVEL PIECE NO 4 SHORT ELBOW FLANGED END,,,A <SWIVEL PIECE NO 4 SHORT ELBOW FLANGED END> is a <SWIVEL PIECE NO 4 SHORT ELBOW UNION END> that has one female swivel end and one flanged end,,,SWIVEL PIECE NO 4 SHORT ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_SHORT_ELBOW_THREADED_END,5403,SWIVEL PIECE NO 4 SHORT ELBOW THREADED END,,,A <SWIVEL PIECE NO 4 SHORT ELBOW THREADED END> is a <SWIVEL PIECE NO 4 SHORT ELBOW UNION END> that has one female swivel end and one pipe end internal threads,,,SWIVEL PIECE NO 4 SHORT ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_SHORT_ELBOW_UNION_END,5404,SWIVEL PIECE NO 4 SHORT ELBOW UNION END,,,A <SWIVEL PIECE NO 4 SHORT ELBOW UNION END> is a <SWIVEL PIECE NO 4 SHORT ELBOW> that has one female swivel end and one union end,,,SWIVEL PIECE NO 4 SHORT ELBOW,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_SHORT_ELBOW_UNION_FEMALE_END,5405,SWIVEL PIECE NO 4 SHORT ELBOW UNION FEMALE END,,,A <SWIVEL PIECE NO 4 SHORT ELBOW UNION FEMALE END> is a <SWIVEL PIECE NO 4 SHORT ELBOW UNION END> that has one female swivel end and one union female end,,,SWIVEL PIECE NO 4 SHORT ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_4_SHORT_ELBOW_UNION_MALE_END,5406,SWIVEL PIECE NO 4 SHORT ELBOW UNION MALE END,,,A <SWIVEL PIECE NO 4 SHORT ELBOW UNION MALE END> is a <SWIVEL PIECE NO 4 SHORT ELBOW UNION END> that has one female swivel end and one union male end,,,SWIVEL PIECE NO 4 SHORT ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_5_LONG_ELBOW,5407,SWIVEL PIECE NO 5 LONG ELBOW,,,A <SWIVEL PIECE NO 5 LONG ELBOW> is a <PIPE ELBOW 90 DEGREE> that has long radius and is part of a swivel. It consists of one male swivel end and one pipe end,,,PIPE ELBOW 90 DEGREE,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_5_LONG_ELBOW_BEVELLED_END,5408,SWIVEL PIECE NO 5 LONG ELBOW BEVELLED END,,,A <SWIVEL PIECE NO 5 LONG ELBOW BEVELLED END> is a <SWIVEL PIECE NO 5 LONG ELBOW UNION END> that has one male swivel end and one bevelled end,,,SWIVEL PIECE NO 5 LONG ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
https://standards.iso.org/iso/15926/-4/reference-data-item/SWIVEL_PIECE_NO_5_LONG_ELBOW_FLANGED_END,5409,SWIVEL PIECE NO 5 LONG ELBOW FLANGED END,,,A <SWIVEL PIECE NO 5 LONG ELBOW FLANGED END> is a <SWIVEL PIECE NO 5 LONG ELBOW UNION END> that has one male swivel end and one flanged end,,,SWIVEL PIECE NO 5 LONG ELBOW UNION END,,,,,ClassOfInanimatePhysicalObject,PIPING,,,,,,,,,,,,,,,,,,,,,
